place_id,place_id_original,source_dataset,place_name,description,category_original,sub_category,city,province,price,rating,time_minutes,coordinate,lat,long,category_clean,c1_ticket_price,c2_rating,toilet,parking,food,worship,accessibility,information_center,c4_facility_score,activity_tags,feature_source_note,source_url,user_rating_mean,user_rating_count,user_rating_std,facility_toilet_mentioned,facility_parking_mentioned,facility_food_mentioned,facility_worship_mentioned,facility_accessibility_mentioned,facility_information_center_mentioned
101006,1006,synthetic_38_provinsi,Pantai Swarangan Jorong,"Pantai Swarangan Jorong di Tapin Rantau, Kalimantan Selatan. Pantai eksotis dengan air laut jernih dan deretan pohon kelapa yang rindang. Menjadi lokasi favorit wisatawan untuk bersantai, bermain air bersama keluarga, berswafoto, serta menikmati kelapa muda segar di tepi pantai.",Pantai,Pantai,Tapin Rantau,Kalimantan Selatan,25000,4.7,180.0,"{'lat': -2.901307, 'lng': 115.178161}",-2.901307,115.178161,bahari,25000.0,4.7,True,True,True,True,False,False,0.6667,berenang|fotografi|kuliner|pantai|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101007,1007,synthetic_38_provinsi,Pantai Angsana Snorkeling Terumbu Karang,"Pantai Angsana Snorkeling Terumbu Karang di Hulu Sungai Selatan Kandangan, Kalimantan Selatan. Kawasan pantai dengan keindahan garis pantai memanjang, batuan karang yang menawan, serta angin sepoi-sepoi yang menyegarkan. Sangat cocok untuk aktivitas rekreasi, jalan santai di tepi air, dan piknik sore hari.",Pantai,Pantai,Hulu Sungai Selatan Kandangan,Kalimantan Selatan,20000,4.5,120.0,"{'lat': -2.719912, 'lng': 115.282843}",-2.719912,115.282843,bahari,20000.0,4.5,True,True,True,True,False,False,0.6667,bahari|berenang|fotografi|kuliner|pantai|rekreasi_keluarga|snorkeling,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101008,1008,synthetic_38_provinsi,Pantai Rindu Alam Batulicin,"Pantai Rindu Alam Batulicin di Kotabaru, Kalimantan Selatan. Destinasi wisata pesisir dengan hamparan pasir bersih, deburan ombak yang menenangkan, serta panorama matahari terbenam yang memukau. Dilengkapi fasilitas warung makan seafood lokal, area parkir, toilet umum, dan persewaan payung pantai.",Pantai,Pantai,Kotabaru,Kalimantan Selatan,30000,4.7,240.0,"{'lat': -3.240086, 'lng': 116.195822}",-3.240086,116.195822,bahari,30000.0,4.7,True,True,True,True,False,True,0.8333,berenang|fotografi|kuliner|pantai|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,1,1,1,0,0,0
101009,1009,synthetic_38_provinsi,Pantai Muara Kintap,"Pantai Muara Kintap di Hulu Sungai Tengah Barabai, Kalimantan Selatan. Destinasi wisata pesisir dengan hamparan pasir bersih, deburan ombak yang menenangkan, serta panorama matahari terbenam yang memukau. Dilengkapi fasilitas warung makan seafood lokal, area parkir, toilet umum, dan persewaan payung pantai.",Pantai,Pantai,Hulu Sungai Tengah Barabai,Kalimantan Selatan,15000,4.2,120.0,"{'lat': -2.639462, 'lng': 115.377491}",-2.639462,115.377491,bahari,15000.0,4.2,True,True,True,True,False,False,0.6667,berenang|fotografi|kuliner|pantai|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,1,1,1,0,0,0
101010,1010,synthetic_38_provinsi,Pantai Tanjung Dewa,"Pantai Tanjung Dewa di Tapin Rantau, Kalimantan Selatan. Destinasi wisata pesisir dengan hamparan pasir bersih, deburan ombak yang menenangkan, serta panorama matahari terbenam yang memukau. Dilengkapi fasilitas warung makan seafood lokal, area parkir, toilet umum, dan persewaan payung pantai.",Pantai,Pantai,Tapin Rantau,Kalimantan Selatan,5000,4.2,150.0,"{'lat': -2.909845, 'lng': 115.171243}",-2.909845,115.171243,bahari,5000.0,4.2,True,True,True,True,False,False,0.6667,berenang|fotografi|kuliner|pantai|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,1,1,1,0,0,0
101011,1011,synthetic_38_provinsi,Pantai Asam-Asam Tanah Laut,"Pantai Asam-Asam Tanah Laut di Hulu Sungai Tengah Barabai, Kalimantan Selatan. Destinasi wisata pesisir dengan hamparan pasir bersih, deburan ombak yang menenangkan, serta panorama matahari terbenam yang memukau. Dilengkapi fasilitas warung makan seafood lokal, area parkir, toilet umum, dan persewaan payung pantai.",Pantai,Pantai,Hulu Sungai Tengah Barabai,Kalimantan Selatan,25000,4.5,150.0,"{'lat': -2.61904, 'lng': 115.390643}",-2.61904,115.390643,bahari,25000.0,4.5,True,True,True,True,False,True,0.8333,berenang|fotografi|kuliner|pantai|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,1,1,1,0,0,0
101012,1012,synthetic_38_provinsi,Pantai Teluk Gosong Kotabaru,"Pantai Teluk Gosong Kotabaru di Tabalong Tanjung, Kalimantan Selatan. Kawasan pantai dengan keindahan garis pantai memanjang, batuan karang yang menawan, serta angin sepoi-sepoi yang menyegarkan. Sangat cocok untuk aktivitas rekreasi, jalan santai di tepi air, dan piknik sore hari.",Pantai,Pantai,Tabalong Tanjung,Kalimantan Selatan,30000,4.4,240.0,"{'lat': -1.867148, 'lng': 115.46168}",-1.867148,115.46168,bahari,30000.0,4.4,True,True,True,True,True,False,0.8333,berenang|fotografi|kuliner|pantai|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101013,1013,synthetic_38_provinsi,Pantai Batu Buaya Kotabaru,"Pantai Batu Buaya Kotabaru di Tapin Rantau, Kalimantan Selatan. Kawasan pantai dengan keindahan garis pantai memanjang, batuan karang yang menawan, serta angin sepoi-sepoi yang menyegarkan. Sangat cocok untuk aktivitas rekreasi, jalan santai di tepi air, dan piknik sore hari.",Pantai,Pantai,Tapin Rantau,Kalimantan Selatan,10000,4.7,180.0,"{'lat': -2.881811, 'lng': 115.134406}",-2.881811,115.134406,bahari,10000.0,4.7,True,True,True,True,False,True,0.8333,berenang|fotografi|kuliner|pantai|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101014,1014,synthetic_38_provinsi,Pantai Pulau Burung Tanah Bumbu,"Pantai Pulau Burung Tanah Bumbu di Kotabaru, Kalimantan Selatan. Destinasi wisata pesisir dengan hamparan pasir bersih, deburan ombak yang menenangkan, serta panorama matahari terbenam yang memukau. Dilengkapi fasilitas warung makan seafood lokal, area parkir, toilet umum, dan persewaan payung pantai.",Pantai,Pantai,Kotabaru,Kalimantan Selatan,20000,4.3,120.0,"{'lat': -3.226078, 'lng': 116.226556}",-3.226078,116.226556,bahari,20000.0,4.3,True,True,True,True,True,False,0.8333,berenang|fotografi|kuliner|pantai|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,1,1,1,0,0,0
101015,1015,synthetic_38_provinsi,Puncak Pegunungan Meratus Loksado,"Puncak Pegunungan Meratus Loksado di Tanah Laut Pelaihari, Kalimantan Selatan. Kawasan dataran tinggi dan lereng gunung yang asri dengan pemandangan perbukitan hijau dan kawah eksotis. Sangat ideal untuk petualangan alam terbuka, hiking santai, perkemahan keluarga, dan melepas penat.",Gunung,Perbukitan,Tanah Laut Pelaihari,Kalimantan Selatan,50000,4.7,300.0,"{'lat': -3.824829, 'lng': 114.769304}",-3.824829,114.769304,alam,50000.0,4.7,True,True,True,True,True,True,1.0,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101016,1016,synthetic_38_provinsi,Gunung Halau-Halau Puncak Tertinggi Kalsel (1.901 mdpl),"Gunung Halau-Halau Puncak Tertinggi Kalsel (1.901 mdpl) di Hulu Sungai Selatan Kandangan, Kalimantan Selatan. Puncak bukit dan pegunungan dengan pemandangan lanskap hijau membentang sejauh mata memandang. Menawarkan pengalaman menikmati golden sunrise, udara bersih bebas polusi, dan spot foto alam yang memesona.",Gunung,Gunung,Hulu Sungai Selatan Kandangan,Kalimantan Selatan,35000,4.6,240.0,"{'lat': -2.728953, 'lng': 115.256986}",-2.728953,115.256986,alam,35000.0,4.6,True,True,True,False,True,False,0.6667,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101017,1017,synthetic_38_provinsi,Bukit Matang Kaladan Raja Ampat Banjar,"Bukit Matang Kaladan Raja Ampat Banjar di Kota Banjarmasin, Kalimantan Selatan. Kawasan dataran tinggi dan lereng gunung yang asri dengan pemandangan perbukitan hijau dan kawah eksotis. Sangat ideal untuk petualangan alam terbuka, hiking santai, perkemahan keluarga, dan melepas penat.",Gunung,Perbukitan,Kota Banjarmasin,Kalimantan Selatan,35000,4.9,240.0,"{'lat': -3.349283, 'lng': 114.591462}",-3.349283,114.591462,alam,35000.0,4.9,True,True,True,False,False,True,0.6667,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101018,1018,synthetic_38_provinsi,Bukit Riam Kanan Aranio,"Bukit Riam Kanan Aranio di Hulu Sungai Selatan Kandangan, Kalimantan Selatan. Kawasan dataran tinggi dan lereng gunung yang asri dengan pemandangan perbukitan hijau dan kawah eksotis. Sangat ideal untuk petualangan alam terbuka, hiking santai, perkemahan keluarga, dan melepas penat.",Gunung,Perbukitan,Hulu Sungai Selatan Kandangan,Kalimantan Selatan,50000,4.7,360.0,"{'lat': -2.78481, 'lng': 115.250689}",-2.78481,115.250689,alam,50000.0,4.7,True,True,True,True,False,False,0.6667,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101019,1019,synthetic_38_provinsi,Bukit Mawar Kiram Park Banjar,"Bukit Mawar Kiram Park Banjar di Tanah Laut Pelaihari, Kalimantan Selatan. Kawasan dataran tinggi dan lereng gunung yang asri dengan pemandangan perbukitan hijau dan kawah eksotis. Sangat ideal untuk petualangan alam terbuka, hiking santai, perkemahan keluarga, dan melepas penat.",Gunung,Perbukitan,Tanah Laut Pelaihari,Kalimantan Selatan,25000,4.9,300.0,"{'lat': -3.784439, 'lng': 114.783952}",-3.784439,114.783952,alam,25000.0,4.9,True,True,True,True,True,True,1.0,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101020,1020,synthetic_38_provinsi,Bukit Batulaki HSS,"Bukit Batulaki HSS di Tanah Laut Pelaihari, Kalimantan Selatan. Puncak bukit dan pegunungan dengan pemandangan lanskap hijau membentang sejauh mata memandang. Menawarkan pengalaman menikmati golden sunrise, udara bersih bebas polusi, dan spot foto alam yang memesona.",Gunung,Perbukitan,Tanah Laut Pelaihari,Kalimantan Selatan,15000,4.9,240.0,"{'lat': -3.837072, 'lng': 114.744262}",-3.837072,114.744262,alam,15000.0,4.9,True,True,True,False,False,False,0.5,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101021,1021,synthetic_38_provinsi,Bukit Langara Loksado Bambu,"Bukit Langara Loksado Bambu di Tanah Laut Pelaihari, Kalimantan Selatan. Destinasi wisata pegunungan berhawa sejuk dengan jalur pendakian yang menantang dan panorama lautan awan yang spektakuler saat fajar. Tersedia pos peristirahatan, warung logistik pendaki, area perkemahan, dan pemandu lokal.",Gunung,Perbukitan,Tanah Laut Pelaihari,Kalimantan Selatan,20000,4.3,240.0,"{'lat': -3.827423, 'lng': 114.794095}",-3.827423,114.794095,alam,20000.0,4.3,True,True,True,False,False,False,0.5,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,1,0,0,0
101022,1022,synthetic_38_provinsi,Bukit Batu Riam Kanan,"Bukit Batu Riam Kanan di Tapin Rantau, Kalimantan Selatan. Puncak bukit dan pegunungan dengan pemandangan lanskap hijau membentang sejauh mata memandang. Menawarkan pengalaman menikmati golden sunrise, udara bersih bebas polusi, dan spot foto alam yang memesona.",Gunung,Perbukitan,Tapin Rantau,Kalimantan Selatan,20000,4.8,360.0,"{'lat': -2.953409, 'lng': 115.150981}",-2.953409,115.150981,alam,20000.0,4.8,True,True,True,True,False,False,0.6667,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101023,1023,synthetic_38_provinsi,Bukit Birah Tanah Laut,"Bukit Birah Tanah Laut di Kota Banjarmasin, Kalimantan Selatan. Kawasan dataran tinggi dan lereng gunung yang asri dengan pemandangan perbukitan hijau dan kawah eksotis. Sangat ideal untuk petualangan alam terbuka, hiking santai, perkemahan keluarga, dan melepas penat.",Gunung,Perbukitan,Kota Banjarmasin,Kalimantan Selatan,25000,4.5,300.0,"{'lat': -3.337558, 'lng': 114.552777}",-3.337558,114.552777,alam,25000.0,4.5,True,True,True,False,True,False,0.6667,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101024,1024,synthetic_38_provinsi,Bukit Lintang Pelaihari,"Bukit Lintang Pelaihari di Banjar Martapura, Kalimantan Selatan. Destinasi wisata pegunungan berhawa sejuk dengan jalur pendakian yang menantang dan panorama lautan awan yang spektakuler saat fajar. Tersedia pos peristirahatan, warung logistik pendaki, area perkemahan, dan pemandu lokal.",Gunung,Perbukitan,Banjar Martapura,Kalimantan Selatan,10000,4.6,240.0,"{'lat': -3.416559, 'lng': 114.987032}",-3.416559,114.987032,alam,10000.0,4.6,True,True,True,False,False,True,0.6667,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,1,0,0,0
101025,1025,synthetic_38_provinsi,Pasar Terapung Lok Baintan Sungai Martapura,"Pasar Terapung Lok Baintan Sungai Martapura di Tanah Laut Pelaihari, Kalimantan Selatan. Kawasan konservasi alam yang asri dan terlindungi dengan keanekaragaman flora dan fauna tropis endemik. Dilengkapi jalur trekking kayu yang tertata rapi, gazebo istirahat, pusat informasi lingkungan, dan toilet pengunjung.",Cagar Alam,Taman Nasional,Tanah Laut Pelaihari,Kalimantan Selatan,20000,4.6,150.0,"{'lat': -3.813299, 'lng': 114.780709}",-3.813299,114.780709,alam,20000.0,4.6,True,True,True,True,True,True,1.0,alam|edukasi|fotografi|hiking|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,1,0,0,0,0,1
101026,1026,synthetic_38_provinsi,Pasar Terapung Muara Kuin,"Pasar Terapung Muara Kuin di Hulu Sungai Selatan Kandangan, Kalimantan Selatan. Wisata alam edukatif berbalut udara segar hutan tropis, aliran sungai yang jernih, serta air terjun bertingkat yang menyejukkan. Pilihan utama untuk riset keanekaragaman hayati dan ekowisata ramah lingkungan.",Cagar Alam,Taman Nasional,Hulu Sungai Selatan Kandangan,Kalimantan Selatan,30000,4.6,90.0,"{'lat': -2.710128, 'lng': 115.270191}",-2.710128,115.270191,alam,30000.0,4.6,True,True,True,False,False,True,0.6667,edukasi|fotografi|hiking|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101027,1027,synthetic_38_provinsi,Danau Riam Kanan Waduk Aranio,"Danau Riam Kanan Waduk Aranio di Kota Banjarbaru, Kalimantan Selatan. Objek wisata alam dengan formasi tebing batuan alami, gua karst purba, serta telaga yang jernih dan tenang. Suasana alam yang tenang memberikan kesegaran pikiran bagi pengunjung yang mencintai ketenangan alam.",Cagar Alam,Danau,Kota Banjarbaru,Kalimantan Selatan,30000,4.2,180.0,"{'lat': -3.400253, 'lng': 114.865665}",-3.400253,114.865665,alam,30000.0,4.2,True,True,True,True,True,True,1.0,alam|edukasi|fotografi|hiking|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101028,1028,synthetic_38_provinsi,Bamboo Rafting Sungai Amandit Loksado,"Bamboo Rafting Sungai Amandit Loksado di Kota Banjarmasin, Kalimantan Selatan. Kawasan konservasi alam yang asri dan terlindungi dengan keanekaragaman flora dan fauna tropis endemik. Dilengkapi jalur trekking kayu yang tertata rapi, gazebo istirahat, pusat informasi lingkungan, dan toilet pengunjung.",Cagar Alam,Taman Nasional,Kota Banjarmasin,Kalimantan Selatan,15000,4.5,180.0,"{'lat': -3.347458, 'lng': 114.5826}",-3.347458,114.5826,alam,15000.0,4.5,True,True,True,True,True,True,1.0,alam|edukasi|fotografi|hiking|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,1,0,0,0,0,1
101029,1029,synthetic_38_provinsi,Pulau Kembang Habitat Kera Ekor Panjang Bekantan,"Pulau Kembang Habitat Kera Ekor Panjang Bekantan di Banjar Martapura, Kalimantan Selatan. Wisata alam edukatif berbalut udara segar hutan tropis, aliran sungai yang jernih, serta air terjun bertingkat yang menyejukkan. Pilihan utama untuk riset keanekaragaman hayati dan ekowisata ramah lingkungan.",Cagar Alam,Taman Nasional,Banjar Martapura,Kalimantan Selatan,25000,4.7,90.0,"{'lat': -3.39609, 'lng': 115.001101}",-3.39609,115.001101,alam,25000.0,4.7,True,True,True,True,False,True,0.8333,edukasi|fotografi|hiking|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101030,1030,synthetic_38_provinsi,Pulau Curiak Konservasi Bekantan,"Pulau Curiak Konservasi Bekantan di Hulu Sungai Tengah Barabai, Kalimantan Selatan. Wisata alam edukatif berbalut udara segar hutan tropis, aliran sungai yang jernih, serta air terjun bertingkat yang menyejukkan. Pilihan utama untuk riset keanekaragaman hayati dan ekowisata ramah lingkungan.",Cagar Alam,Taman Nasional,Hulu Sungai Tengah Barabai,Kalimantan Selatan,25000,4.9,90.0,"{'lat': -2.564646, 'lng': 115.410115}",-2.564646,115.410115,alam,25000.0,4.9,True,True,True,False,True,True,0.8333,edukasi|fotografi|hiking|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101031,1031,synthetic_38_provinsi,Air Terjun Haratai Loksado,"Air Terjun Haratai Loksado di Banjar Martapura, Kalimantan Selatan. Kawasan konservasi alam yang asri dan terlindungi dengan keanekaragaman flora dan fauna tropis endemik. Dilengkapi jalur trekking kayu yang tertata rapi, gazebo istirahat, pusat informasi lingkungan, dan toilet pengunjung.",Cagar Alam,Air Terjun,Banjar Martapura,Kalimantan Selatan,25000,4.7,150.0,"{'lat': -3.432254, 'lng': 115.002324}",-3.432254,115.002324,alam,25000.0,4.7,True,True,True,True,True,True,1.0,alam|edukasi|fotografi|hiking|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,1,0,0,0,0,1
101032,1032,synthetic_38_provinsi,Danau Biru Pengaron Bekas Tambang,"Danau Biru Pengaron Bekas Tambang di Kota Banjarmasin, Kalimantan Selatan. Objek wisata alam dengan formasi tebing batuan alami, gua karst purba, serta telaga yang jernih dan tenang. Suasana alam yang tenang memberikan kesegaran pikiran bagi pengunjung yang mencintai ketenangan alam.",Cagar Alam,Danau,Kota Banjarmasin,Kalimantan Selatan,30000,4.6,150.0,"{'lat': -3.327131, 'lng': 114.613091}",-3.327131,114.613091,alam,30000.0,4.6,True,True,True,False,True,True,0.8333,alam|edukasi|fotografi|hiking|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101033,1033,synthetic_38_provinsi,Kawasan Rumah Adat Bubungan Tinggi Teluk Selong,"Kawasan Rumah Adat Bubungan Tinggi Teluk Selong di Hulu Sungai Tengah Barabai, Kalimantan Selatan. Situs cagar budaya bersejarah yang sarat dengan nilai tradisi leluhur, arsitektur arca dan bangunan tradisional yang otentik. Dilengkapi pemandu wisata budaya, museum informasi sejarah, dan pertunjukan seni berkala.",Budaya,Situs Sejarah,Hulu Sungai Tengah Barabai,Kalimantan Selatan,15000,4.8,90.0,"{'lat': -2.566228, 'lng': 115.388995}",-2.566228,115.388995,budaya,15000.0,4.8,True,True,True,False,False,True,0.6667,budaya|edukasi|fotografi|sejarah,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101034,1034,synthetic_38_provinsi,Museum Wasaka Perjuangan Rakyat Kalsel,"Museum Wasaka Perjuangan Rakyat Kalsel di Tabalong Tanjung, Kalimantan Selatan. Situs cagar budaya bersejarah yang sarat dengan nilai tradisi leluhur, arsitektur arca dan bangunan tradisional yang otentik. Dilengkapi pemandu wisata budaya, museum informasi sejarah, dan pertunjukan seni berkala.",Budaya,Museum,Tabalong Tanjung,Kalimantan Selatan,20000,4.6,60.0,"{'lat': -1.902018, 'lng': 115.486307}",-1.902018,115.486307,budaya,20000.0,4.6,True,True,False,True,False,True,0.6667,budaya|edukasi|fotografi|sejarah,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101035,1035,synthetic_38_provinsi,Makam Syekh Muhammad Arsyad Al-Banjari (Datu Kalampayan),"Makam Syekh Muhammad Arsyad Al-Banjari (Datu Kalampayan) di Tapin Rantau, Kalimantan Selatan. Destinasi wisata sejarah dan kearifan lokal yang memperlihatkan warisan peradaban masa lampau melalui koleksi artefak berharga. Tempat ideal untuk belajar mengenai perjuangan bangsa dan filosofi adat masyarakat.",Budaya,Situs Sejarah,Tapin Rantau,Kalimantan Selatan,10000,4.5,60.0,"{'lat': -2.901578, 'lng': 115.149089}",-2.901578,115.149089,budaya,10000.0,4.5,True,True,False,False,True,True,0.6667,budaya|edukasi|fotografi|sejarah,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
