Place_Id,Place_Name,Description,Category,Sub_Category,City,Price,Rating,Time_Minutes,Coordinate,Lat,Long,Province,Category_Clean,c1_ticket_price,c2_rating,facility_toilet_mentioned,facility_parking_mentioned,facility_food_mentioned,facility_worship_mentioned,facility_accessibility_mentioned,facility_information_center_mentioned,c4_facility_score,activity_tags
1206,Pantai Kanada Bitung,"Pantai Kanada Bitung di Minahasa Selatan Amurang, Sulawesi Utara. Destinasi wisata pesisir dengan hamparan pasir bersih, deburan ombak yang menenangkan, serta panorama matahari terbenam yang memukau. Dilengkapi fasilitas warung makan seafood lokal, area parkir, toilet umum, dan persewaan payung pantai.",Pantai,Pantai,Minahasa Selatan Amurang,30000,4.5,120.0,"{'lat': 1.18953, 'lng': 124.58218}",1.18953,124.58218,Sulawesi Utara,bahari,30000.0,4.5,1,1,1,1,0,0,0.6667,berenang|fotografi|kuliner|pantai|rekreasi_keluarga
1207,Pantai Lakban Ratatotok Mitra Ekowisata Emas,"Pantai Lakban Ratatotok Mitra Ekowisata Emas di Kota Manado, Sulawesi Utara. Destinasi wisata pesisir dengan hamparan pasir bersih, deburan ombak yang menenangkan, serta panorama matahari terbenam yang memukau. Dilengkapi fasilitas warung makan seafood lokal, area parkir, toilet umum, dan persewaan payung pantai.",Pantai,Pantai,Kota Manado,20000,4.4,120.0,"{'lat': 1.502848, 'lng': 124.831092}",1.502848,124.831092,Sulawesi Utara,bahari,20000.0,4.4,1,1,1,1,1,0,0.8333,berenang|fotografi|kuliner|pantai|rekreasi_keluarga
1208,Pantai Moat Bolmong,"Pantai Moat Bolmong di Kepulauan Sangihe Tahuna, Sulawesi Utara. Destinasi wisata pesisir dengan hamparan pasir bersih, deburan ombak yang menenangkan, serta panorama matahari terbenam yang memukau. Dilengkapi fasilitas warung makan seafood lokal, area parkir, toilet umum, dan persewaan payung pantai.",Pantai,Pantai,Kepulauan Sangihe Tahuna,10000,4.6,240.0,"{'lat': 3.644646, 'lng': 125.522292}",3.644646,125.522292,Sulawesi Utara,bahari,10000.0,4.6,1,1,1,1,1,1,1.0,berenang|fotografi|kuliner|pantai|rekreasi_keluarga
1209,Pantai Paniki Siau Sitaro,"Pantai Paniki Siau Sitaro di Minahasa Utara Airmadidi, Sulawesi Utara. Kawasan pantai dengan keindahan garis pantai memanjang, batuan karang yang menawan, serta angin sepoi-sepoi yang menyegarkan. Sangat cocok untuk aktivitas rekreasi, jalan santai di tepi air, dan piknik sore hari.",Pantai,Pantai,Minahasa Utara Airmadidi,10000,4.5,120.0,"{'lat': 1.451207, 'lng': 124.976986}",1.451207,124.976986,Sulawesi Utara,bahari,10000.0,4.5,1,1,1,1,0,1,0.8333,berenang|fotografi|kuliner|pantai|rekreasi_keluarga
1210,Pantai Batu Lubang Pulau Lembeh,"Pantai Batu Lubang Pulau Lembeh di Kota Manado, Sulawesi Utara. Destinasi wisata pesisir dengan hamparan pasir bersih, deburan ombak yang menenangkan, serta panorama matahari terbenam yang memukau. Dilengkapi fasilitas warung makan seafood lokal, area parkir, toilet umum, dan persewaan payung pantai.",Pantai,Pantai,Kota Manado,5000,4.8,180.0,"{'lat': 1.491117, 'lng': 124.832297}",1.491117,124.832297,Sulawesi Utara,bahari,5000.0,4.8,1,1,1,1,1,1,1.0,berenang|fotografi|kuliner|pantai|rekreasi_keluarga
1211,Pantai Serena Lembeh,"Pantai Serena Lembeh di Kota Manado, Sulawesi Utara. Pantai eksotis dengan air laut jernih dan deretan pohon kelapa yang rindang. Menjadi lokasi favorit wisatawan untuk bersantai, bermain air bersama keluarga, berswafoto, serta menikmati kelapa muda segar di tepi pantai.",Pantai,Pantai,Kota Manado,10000,4.2,150.0,"{'lat': 1.440702, 'lng': 124.869095}",1.440702,124.869095,Sulawesi Utara,bahari,10000.0,4.2,1,1,1,1,0,0,0.6667,berenang|fotografi|kuliner|pantai|rekreasi_keluarga
1212,Pantai Pall Likupang Timur,"Pantai Pall Likupang Timur di Kepulauan Talaud Melonguane, Sulawesi Utara. Pantai eksotis dengan air laut jernih dan deretan pohon kelapa yang rindang. Menjadi lokasi favorit wisatawan untuk bersantai, bermain air bersama keluarga, berswafoto, serta menikmati kelapa muda segar di tepi pantai.",Pantai,Pantai,Kepulauan Talaud Melonguane,20000,4.4,150.0,"{'lat': 3.960998, 'lng': 126.726485}",3.960998,126.726485,Sulawesi Utara,bahari,20000.0,4.4,1,1,1,1,1,1,1.0,berenang|fotografi|kuliner|pantai|rekreasi_keluarga
1213,Pantai Boulevard Amurang Minsel,"Pantai Boulevard Amurang Minsel di Minahasa Utara Airmadidi, Sulawesi Utara. Kawasan pantai dengan keindahan garis pantai memanjang, batuan karang yang menawan, serta angin sepoi-sepoi yang menyegarkan. Sangat cocok untuk aktivitas rekreasi, jalan santai di tepi air, dan piknik sore hari.",Pantai,Pantai,Minahasa Utara Airmadidi,20000,4.7,240.0,"{'lat': 1.432585, 'lng': 124.967261}",1.432585,124.967261,Sulawesi Utara,bahari,20000.0,4.7,1,1,1,1,1,0,0.8333,berenang|fotografi|kuliner|pantai|rekreasi_keluarga
1214,Pantai Ria Manado,"Pantai Ria Manado di Kota Manado, Sulawesi Utara. Destinasi wisata pesisir dengan hamparan pasir bersih, deburan ombak yang menenangkan, serta panorama matahari terbenam yang memukau. Dilengkapi fasilitas warung makan seafood lokal, area parkir, toilet umum, dan persewaan payung pantai.",Pantai,Pantai,Kota Manado,5000,4.4,150.0,"{'lat': 1.447271, 'lng': 124.872593}",1.447271,124.872593,Sulawesi Utara,bahari,5000.0,4.4,1,1,1,1,0,0,0.6667,berenang|fotografi|kuliner|pantai|rekreasi_keluarga
1215,Gunung Lokon Tomohon Kawah Aktif Tompaluan,"Gunung Lokon Tomohon Kawah Aktif Tompaluan di Minahasa Tondano, Sulawesi Utara. Kawasan dataran tinggi dan lereng gunung yang asri dengan pemandangan perbukitan hijau dan kawah eksotis. Sangat ideal untuk petualangan alam terbuka, hiking santai, perkemahan keluarga, dan melepas penat.",Gunung,Gunung,Minahasa Tondano,50000,4.6,300.0,"{'lat': 1.335859, 'lng': 124.913044}",1.335859,124.913044,Sulawesi Utara,alam,50000.0,4.6,1,1,1,0,1,0,0.6667,camping|fotografi|gunung|hiking
1216,Gunung Mahawu Kawah Hijau Tomohon,"Gunung Mahawu Kawah Hijau Tomohon di Kota Bitung, Sulawesi Utara. Kawasan dataran tinggi dan lereng gunung yang asri dengan pemandangan perbukitan hijau dan kawah eksotis. Sangat ideal untuk petualangan alam terbuka, hiking santai, perkemahan keluarga, dan melepas penat.",Gunung,Gunung,Kota Bitung,15000,4.5,360.0,"{'lat': 1.407355, 'lng': 125.170205}",1.407355,125.170205,Sulawesi Utara,alam,15000.0,4.5,1,1,1,0,0,1,0.6667,camping|fotografi|gunung|hiking
1217,Gunung Klabat Puncak Tertinggi Sulut (1.995 mdpl),"Gunung Klabat Puncak Tertinggi Sulut (1.995 mdpl) di Kota Tomohon, Sulawesi Utara. Puncak bukit dan pegunungan dengan pemandangan lanskap hijau membentang sejauh mata memandang. Menawarkan pengalaman menikmati golden sunrise, udara bersih bebas polusi, dan spot foto alam yang memesona.",Gunung,Gunung,Kota Tomohon,10000,4.9,360.0,"{'lat': 1.363079, 'lng': 124.848407}",1.363079,124.848407,Sulawesi Utara,alam,10000.0,4.9,1,1,1,1,0,0,0.6667,camping|fotografi|gunung|hiking
1218,Gunung Soputan Letusan Eksotis,"Gunung Soputan Letusan Eksotis di Minahasa Utara Airmadidi, Sulawesi Utara. Destinasi wisata pegunungan berhawa sejuk dengan jalur pendakian yang menantang dan panorama lautan awan yang spektakuler saat fajar. Tersedia pos peristirahatan, warung logistik pendaki, area perkemahan, dan pemandu lokal.",Gunung,Gunung,Minahasa Utara Airmadidi,25000,4.5,300.0,"{'lat': 1.381074, 'lng': 124.973018}",1.381074,124.973018,Sulawesi Utara,alam,25000.0,4.5,1,1,1,0,0,1,0.6667,camping|fotografi|gunung|hiking
1219,Bukit Kasih Kanonang Monumen 5 Agama,"Bukit Kasih Kanonang Monumen 5 Agama di Kota Manado, Sulawesi Utara. Destinasi wisata pegunungan berhawa sejuk dengan jalur pendakian yang menantang dan panorama lautan awan yang spektakuler saat fajar. Tersedia pos peristirahatan, warung logistik pendaki, area perkemahan, dan pemandu lokal.",Gunung,Perbukitan,Kota Manado,15000,4.3,180.0,"{'lat': 1.461638, 'lng': 124.821262}",1.461638,124.821262,Sulawesi Utara,alam,15000.0,4.3,1,1,1,1,1,0,0.8333,camping|fotografi|gunung|hiking
1220,Puncak Bukit Doa Mahawu Kelong Tomohon,"Puncak Bukit Doa Mahawu Kelong Tomohon di Minahasa Utara Airmadidi, Sulawesi Utara. Destinasi wisata pegunungan berhawa sejuk dengan jalur pendakian yang menantang dan panorama lautan awan yang spektakuler saat fajar. Tersedia pos peristirahatan, warung logistik pendaki, area perkemahan, dan pemandu lokal.",Gunung,Perbukitan,Minahasa Utara Airmadidi,10000,4.5,300.0,"{'lat': 1.420835, 'lng': 124.994371}",1.420835,124.994371,Sulawesi Utara,alam,10000.0,4.5,1,1,1,1,0,1,0.8333,camping|fotografi|gunung|hiking
1221,Puncak Tetempangan Koha Manado Paralayang,"Puncak Tetempangan Koha Manado Paralayang di Kepulauan Talaud Melonguane, Sulawesi Utara. Destinasi wisata pegunungan berhawa sejuk dengan jalur pendakian yang menantang dan panorama lautan awan yang spektakuler saat fajar. Tersedia pos peristirahatan, warung logistik pendaki, area perkemahan, dan pemandu lokal.",Gunung,Perbukitan,Kepulauan Talaud Melonguane,20000,4.3,300.0,"{'lat': 4.023218, 'lng': 126.663654}",4.023218,126.663654,Sulawesi Utara,alam,20000.0,4.3,1,1,1,1,1,1,1.0,camping|fotografi|gunung|hiking
1222,Bukit Tetetana Kumelembuai Tomohon Bunga,"Bukit Tetetana Kumelembuai Tomohon Bunga di Kepulauan Talaud Melonguane, Sulawesi Utara. Kawasan dataran tinggi dan lereng gunung yang asri dengan pemandangan perbukitan hijau dan kawah eksotis. Sangat ideal untuk petualangan alam terbuka, hiking santai, perkemahan keluarga, dan melepas penat.",Gunung,Perbukitan,Kepulauan Talaud Melonguane,25000,4.7,240.0,"{'lat': 4.000017, 'lng': 126.685158}",4.000017,126.685158,Sulawesi Utara,alam,25000.0,4.7,1,1,1,1,0,1,0.8333,camping|fotografi|gunung|hiking
1223,Gunung Karangetang Sitaro Gunung Api Aktif,"Gunung Karangetang Sitaro Gunung Api Aktif di Kota Manado, Sulawesi Utara. Puncak bukit dan pegunungan dengan pemandangan lanskap hijau membentang sejauh mata memandang. Menawarkan pengalaman menikmati golden sunrise, udara bersih bebas polusi, dan spot foto alam yang memesona.",Gunung,Gunung,Kota Manado,15000,4.2,360.0,"{'lat': 1.475086, 'lng': 124.842274}",1.475086,124.842274,Sulawesi Utara,alam,15000.0,4.2,1,1,1,1,1,0,0.8333,bahari|camping|fotografi|gunung|hiking|snorkeling
1224,Gunung Awu Sangihe,"Gunung Awu Sangihe di Kepulauan Talaud Melonguane, Sulawesi Utara. Destinasi wisata pegunungan berhawa sejuk dengan jalur pendakian yang menantang dan panorama lautan awan yang spektakuler saat fajar. Tersedia pos peristirahatan, warung logistik pendaki, area perkemahan, dan pemandu lokal.",Gunung,Gunung,Kepulauan Talaud Melonguane,50000,4.3,240.0,"{'lat': 3.972123, 'lng': 126.697048}",3.972123,126.697048,Sulawesi Utara,alam,50000.0,4.3,1,1,1,1,1,1,1.0,camping|fotografi|gunung|hiking
1225,Taman Nasional Bunaken Surga Terumbu Karang Segitiga Karang Dunia,"Taman Nasional Bunaken Surga Terumbu Karang Segitiga Karang Dunia di Minahasa Selatan Amurang, Sulawesi Utara. Kawasan konservasi alam yang asri dan terlindungi dengan keanekaragaman flora dan fauna tropis endemik. Dilengkapi jalur trekking kayu yang tertata rapi, gazebo istirahat, pusat informasi lingkungan, dan toilet pengunjung.",Cagar Alam,Taman Nasional,Minahasa Selatan Amurang,30000,4.7,180.0,"{'lat': 1.156184, 'lng': 124.603793}",1.156184,124.603793,Sulawesi Utara,alam,30000.0,4.7,1,1,1,0,0,1,0.6667,bahari|edukasi|fotografi|hiking|rekreasi_keluarga|snorkeling
1226,Pulau Siladen Taman Laut Pasir Putih,"Pulau Siladen Taman Laut Pasir Putih di Kepulauan Talaud Melonguane, Sulawesi Utara. Objek wisata alam dengan formasi tebing batuan alami, gua karst purba, serta telaga yang jernih dan tenang. Suasana alam yang tenang memberikan kesegaran pikiran bagi pengunjung yang mencintai ketenangan alam.",Cagar Alam,Taman Nasional,Kepulauan Talaud Melonguane,25000,4.5,120.0,"{'lat': 4.028476, 'lng': 126.694472}",4.028476,126.694472,Sulawesi Utara,alam,25000.0,4.5,1,1,1,1,1,1,1.0,edukasi|fotografi|hiking|rekreasi_keluarga
1227,Selat Lembeh Muck Diving Ibukota Nudibranchia Dunia,"Selat Lembeh Muck Diving Ibukota Nudibranchia Dunia di Minahasa Utara Airmadidi, Sulawesi Utara. Wisata alam edukatif berbalut udara segar hutan tropis, aliran sungai yang jernih, serta air terjun bertingkat yang menyejukkan. Pilihan utama untuk riset keanekaragaman hayati dan ekowisata ramah lingkungan.",Cagar Alam,Taman Nasional,Minahasa Utara Airmadidi,10000,4.2,120.0,"{'lat': 1.422052, 'lng': 125.022852}",1.422052,125.022852,Sulawesi Utara,alam,10000.0,4.2,1,1,1,1,1,1,1.0,bahari|edukasi|fotografi|hiking|rekreasi_keluarga|snorkeling
1228,Danau Linow Tomohon Tiga Warna Belerang,"Danau Linow Tomohon Tiga Warna Belerang di Minahasa Tondano, Sulawesi Utara. Kawasan konservasi alam yang asri dan terlindungi dengan keanekaragaman flora dan fauna tropis endemik. Dilengkapi jalur trekking kayu yang tertata rapi, gazebo istirahat, pusat informasi lingkungan, dan toilet pengunjung.",Cagar Alam,Danau,Minahasa Tondano,10000,4.9,150.0,"{'lat': 1.322516, 'lng': 124.883673}",1.322516,124.883673,Sulawesi Utara,alam,10000.0,4.9,1,1,1,1,0,1,0.8333,alam|edukasi|fotografi|hiking|rekreasi_keluarga
1229,Danau Tondano Danau Vulkanik Terluas Sulut,"Danau Tondano Danau Vulkanik Terluas Sulut di Kepulauan Sangihe Tahuna, Sulawesi Utara. Objek wisata alam dengan formasi tebing batuan alami, gua karst purba, serta telaga yang jernih dan tenang. Suasana alam yang tenang memberikan kesegaran pikiran bagi pengunjung yang mencintai ketenangan alam.",Cagar Alam,Danau,Kepulauan Sangihe Tahuna,10000,4.3,120.0,"{'lat': 3.599109, 'lng': 125.489066}",3.599109,125.489066,Sulawesi Utara,alam,10000.0,4.3,1,1,1,1,0,1,0.8333,alam|edukasi|fotografi|hiking|rekreasi_keluarga
1230,Taman Wisata Alam Batu Putih Tangkoko Tarsius Spektrum,"Taman Wisata Alam Batu Putih Tangkoko Tarsius Spektrum di Kepulauan Sitaro Ondong, Sulawesi Utara. Objek wisata alam dengan formasi tebing batuan alami, gua karst purba, serta telaga yang jernih dan tenang. Suasana alam yang tenang memberikan kesegaran pikiran bagi pengunjung yang mencintai ketenangan alam.",Cagar Alam,Taman Nasional,Kepulauan Sitaro Ondong,25000,4.4,90.0,"{'lat': 2.731161, 'lng': 125.380482}",2.731161,125.380482,Sulawesi Utara,alam,25000.0,4.4,1,1,1,1,0,1,0.8333,edukasi|fotografi|hiking|rekreasi_keluarga
1231,Air Terjun Ratahan Telu Minahasa,"Air Terjun Ratahan Telu Minahasa di Bolaang Mongondow Kotamobagu, Sulawesi Utara. Wisata alam edukatif berbalut udara segar hutan tropis, aliran sungai yang jernih, serta air terjun bertingkat yang menyejukkan. Pilihan utama untuk riset keanekaragaman hayati dan ekowisata ramah lingkungan.",Cagar Alam,Air Terjun,Bolaang Mongondow Kotamobagu,30000,4.4,180.0,"{'lat': 0.71623, 'lng': 124.309423}",0.71623,124.309423,Sulawesi Utara,alam,30000.0,4.4,1,1,1,1,1,1,1.0,alam|edukasi|fotografi|hiking|rekreasi_keluarga
1232,Air Terjun Kima Atas Manado,"Air Terjun Kima Atas Manado di Kota Bitung, Sulawesi Utara. Objek wisata alam dengan formasi tebing batuan alami, gua karst purba, serta telaga yang jernih dan tenang. Suasana alam yang tenang memberikan kesegaran pikiran bagi pengunjung yang mencintai ketenangan alam.",Cagar Alam,Air Terjun,Kota Bitung,25000,4.9,150.0,"{'lat': 1.425092, 'lng': 125.146679}",1.425092,125.146679,Sulawesi Utara,alam,25000.0,4.9,1,1,1,0,1,1,0.8333,alam|edukasi|fotografi|hiking|rekreasi_keluarga
1233,Waruga Airmadidi Makam Kuno Megalitikum Leluhur Minahasa,"Waruga Airmadidi Makam Kuno Megalitikum Leluhur Minahasa di Kepulauan Sangihe Tahuna, Sulawesi Utara. Situs cagar budaya bersejarah yang sarat dengan nilai tradisi leluhur, arsitektur arca dan bangunan tradisional yang otentik. Dilengkapi pemandu wisata budaya, museum informasi sejarah, dan pertunjukan seni berkala.",Budaya,Situs Sejarah,Kepulauan Sangihe Tahuna,25000,4.2,60.0,"{'lat': 3.581265, 'lng': 125.523247}",3.581265,125.523247,Sulawesi Utara,budaya,25000.0,4.2,1,1,0,0,0,1,0.5,budaya|edukasi|fotografi|sejarah
1234,Monumen Yesus Memberkati Manado Tertinggi Ke-4 Dunia,"Monumen Yesus Memberkati Manado Tertinggi Ke-4 Dunia di Minahasa Utara Airmadidi, Sulawesi Utara. Destinasi wisata sejarah dan kearifan lokal yang memperlihatkan warisan peradaban masa lampau melalui koleksi artefak berharga. Tempat ideal untuk belajar mengenai perjuangan bangsa dan filosofi adat masyarakat.",Budaya,Situs Sejarah,Minahasa Utara Airmadidi,20000,4.3,90.0,"{'lat': 1.382538, 'lng': 124.974358}",1.382538,124.974358,Sulawesi Utara,budaya,20000.0,4.3,1,1,1,1,1,1,1.0,budaya|edukasi|fotografi|sejarah
1235,Museum Negeri Provinsi Sulawesi Utara,"Museum Negeri Provinsi Sulawesi Utara di Kepulauan Sitaro Ondong, Sulawesi Utara. Situs cagar budaya bersejarah yang sarat dengan nilai tradisi leluhur, arsitektur arca dan bangunan tradisional yang otentik. Dilengkapi pemandu wisata budaya, museum informasi sejarah, dan pertunjukan seni berkala.",Budaya,Museum,Kepulauan Sitaro Ondong,5000,4.8,90.0,"{'lat': 2.70203, 'lng': 125.374422}",2.70203,125.374422,Sulawesi Utara,budaya,5000.0,4.8,1,1,1,0,0,1,0.6667,budaya|edukasi|fotografi|sejarah
1236,Kampung Cina Ban Hin Kiong Manado,"Kampung Cina Ban Hin Kiong Manado di Kepulauan Sangihe Tahuna, Sulawesi Utara. Destinasi wisata sejarah dan kearifan lokal yang memperlihatkan warisan peradaban masa lampau melalui koleksi artefak berharga. Tempat ideal untuk belajar mengenai perjuangan bangsa dan filosofi adat masyarakat.",Budaya,Desa Adat,Kepulauan Sangihe Tahuna,20000,4.3,90.0,"{'lat': 3.62505, 'lng': 125.477011}",3.62505,125.477011,Sulawesi Utara,budaya,20000.0,4.3,1,1,0,0,0,1,0.5,budaya|edukasi|fotografi|sejarah
1237,Benteng Moraya Tondano Perang Minahasa,"Benteng Moraya Tondano Perang Minahasa di Minahasa Tondano, Sulawesi Utara. Destinasi wisata sejarah dan kearifan lokal yang memperlihatkan warisan peradaban masa lampau melalui koleksi artefak berharga. Tempat ideal untuk belajar mengenai perjuangan bangsa dan filosofi adat masyarakat.",Budaya,Benteng,Minahasa Tondano,5000,4.8,60.0,"{'lat': 1.311217, 'lng': 124.902315}",1.311217,124.902315,Sulawesi Utara,budaya,5000.0,4.8,1,1,1,1,0,1,0.8333,budaya|edukasi|fotografi|sejarah
1238,Desa Wisata Bunga Tomohon,"Desa Wisata Bunga Tomohon di Kota Manado, Sulawesi Utara. Kompleks bangunan bersejarah dan desa adat yang mempertahankan adat istiadat turun-temurun dengan ramah. Wisatawan dapat menyaksikan kerajinan tangan tradisional dan berinteraksi langsung dengan warga setempat.",Budaya,Desa Adat,Kota Manado,20000,4.6,90.0,"{'lat': 1.451719, 'lng': 124.803935}",1.451719,124.803935,Sulawesi Utara,budaya,20000.0,4.6,1,1,0,0,0,1,0.5,budaya|edukasi|fotografi|sejarah
1239,Desa Adat Pulisan Likupang,"Desa Adat Pulisan Likupang di Minahasa Tondano, Sulawesi Utara. Situs cagar budaya bersejarah yang sarat dengan nilai tradisi leluhur, arsitektur arca dan bangunan tradisional yang otentik. Dilengkapi pemandu wisata budaya, museum informasi sejarah, dan pertunjukan seni berkala.",Budaya,Desa Adat,Minahasa Tondano,20000,4.8,120.0,"{'lat': 1.266537, 'lng': 124.946602}",1.266537,124.946602,Sulawesi Utara,budaya,20000.0,4.8,1,1,1,0,1,1,0.8333,budaya|edukasi|fotografi|sejarah
1240,CitraLand Waterpark Manado,"CitraLand Waterpark Manado di Kepulauan Sangihe Tahuna, Sulawesi Utara. Taman rekreasi modern keluarga yang menghadirkan beragam wahana permainan seru, atraksi air, serta pertunjukan tematik interaktif. Memiliki fasilitas lengkap seperti food court, musala yang nyaman, toilet bersih, dan area parkir luas.",Taman Hiburan,Waterpark,Kepulauan Sangihe Tahuna,75000,4.6,150.0,"{'lat': 3.584095, 'lng': 125.532131}",3.584095,125.532131,Sulawesi Utara,hiburan,75000.0,4.6,1,1,1,1,1,1,1.0,edukasi|fotografi|rekreasi_keluarga
1241,Taman Kesatuan Bangsa (TKB) Manado,"Taman Kesatuan Bangsa (TKB) Manado di Minahasa Selatan Amurang, Sulawesi Utara. Destinasi hiburan terpadu dengan spot swafoto kekinian yang estetik, wahana edukasi anak, dan ruang terbuka hijau yang ramah keluarga. Menjadi tempat favorit untuk berekreasi bersama anak-anak di akhir pekan.",Taman Hiburan,Taman Rekreasi,Minahasa Selatan Amurang,100000,4.4,240.0,"{'lat': 1.171242, 'lng': 124.560228}",1.171242,124.560228,Sulawesi Utara,hiburan,100000.0,4.4,1,1,1,1,1,1,1.0,edukasi|fotografi|rekreasi_keluarga
1242,Tuur Ma'asering Tomohon Hutan Aren Nira,"Tuur Ma'asering Tomohon Hutan Aren Nira di Kota Tomohon, Sulawesi Utara. Kawasan rekreasi bertema dengan wahana pemacu adrenalin, kolam renang bergelombang, serta taman bermain anak yang aman. Dilengkapi staf pengawas keselamatan dan berbagai tenant kuliner lezat.",Taman Hiburan,Taman Rekreasi,Kota Tomohon,35000,4.5,120.0,"{'lat': 1.358008, 'lng': 124.845625}",1.358008,124.845625,Sulawesi Utara,hiburan,35000.0,4.5,1,1,1,1,1,1,1.0,edukasi|fotografi|rekreasi_keluarga
1243,Manado Skyline Tetempangan,"Manado Skyline Tetempangan di Kepulauan Sitaro Ondong, Sulawesi Utara. Taman rekreasi modern keluarga yang menghadirkan beragam wahana permainan seru, atraksi air, serta pertunjukan tematik interaktif. Memiliki fasilitas lengkap seperti food court, musala yang nyaman, toilet bersih, dan area parkir luas.",Taman Hiburan,Taman Rekreasi,Kepulauan Sitaro Ondong,75000,4.7,120.0,"{'lat': 2.746737, 'lng': 125.409321}",2.746737,125.409321,Sulawesi Utara,hiburan,75000.0,4.7,1,1,1,1,1,1,1.0,edukasi|fotografi|rekreasi_keluarga
